id,Artist Name,Track Name,Popularity,duration,Class
3545,Emm,track_1,85.0,210.8,6
3546,A.RaS.P.BaK.S.Ch,track_1,47.0,306.147,4
3547,Ult,track_1,21.0,174.147,9
3548,DiHed,track_1,74.0,209.72200002,10
3549,DJKhd,track_1,84.0,200.221,10
3550,Swi,track_1,35.0,243.437,6
3551,Co$N,track_1,85.0,180.37999998,10
3552,BaSis,track_1,35.0,353.89300002,8
3553,KeTa,track_1,38.0,282.692,10
3554,Tua,track_5,36.0,251.489,6
3555,GlAni,track_1,42.0,175.87,10
3556,Sia,track_3,58.0,149.469,10
3557,ThAlRej,track_1,71.0,213.107,10
3558,Bau,track_1,44.0,345.533,9
3559,BaBosckstreet,track_25,31.0,213.40000002,10
3560,Ola,track_1,63.0,194.0,6
3561,HuLaBr,track_1,37.0,308.857,9
3562,ElJoh,track_1,36.0,198.76000001999998,10
3563,Rag,track_1,31.0,258.691,9
3564,Tua,track_6,38.0,296.027,6
3565,WuCla,track_1,65.0,291.067,6
3566,AsBhMoRa,track_1,3.0,242.86699998,4
3567,HeJa,track_1,37.0,103.53,8
3568,ThCon,track_1,47.0,231.221,9
3569,PoShe,track_1,74.0,171.781,6
3570,BaBosckstreet,track_26,41.0,197.35999998,10
3571,Myr,track_1,39.0,263.928,9
3572,CaCao,track_1,19.0,251.387,10
3573,FiBlu,track_1,56.0,174.082,10
3574,Nag,track_1,24.0,390.427,9
3575,DrThCi,track_1,37.0,246.016,9
3576,HaBeArinnan,track_5,55.0,176.0,10
3577,chmo,track_1,59.0,173.6,10
3578,ThDeWePrd,track_1,56.0,201.0,9
3579,OlMu,track_1,55.0,199.013,10
3580,Ous,track_1,11.0,233.143,6
3581,ACC,track_3,51.0,262.533,9
3582,GlTi,track_1,31.0,177.562,9
3583,JaRo,track_1,72.0,229.67,6
3584,JAW,track_1,60.0,156.709,10
3585,Bll,track_1,52.0,206.4,6
3586,Mea,track_13,53.0,187.84,9
3587,Phe,track_1,33.0,137.647,10
3588,Dre,track_4,86.0,261.493,6
3589,JPSax,track_1,68.0,174.12,10
3590,LiSizt,track_1,60.0,226.097,6
3591,MaThSue,track_1,47.0,223.773,9
3592,ph,track_1,51.0,132.371,10
3593,BeThBuh,track_1,10.0,253.333,6
3594,Muh,track_7,30.0,268.899,4
3595,YG,track_3,,188.451,6
3596,OlWJaKrWaEdFrWJATR,track_1,5.0,185.94499997999998,8
3597,BaBosckstreet,track_27,31.0,250.2,10
3598,ImDrg,track_1,83.0,244.005,10
3599,C.Rac,track_1,4.0,178.78699998,4
3600,Clf,track_1,47.0,231.72,9
3601,NOR,track_1,17.0,163.741,6
3602,BlEyPea,track_1,63.0,237.714,10
3603,BoMa&ThWai,track_1,44.0,221.933,6
3604,GeTw,track_1,42.0,168.2,10
3605,DaRa,track_1,33.0,230.333,10
3606,BrSpsitney,track_20,60.0,231.06700002,10
3607,HoSil,track_1,34.0,388.15999998,8
3608,StPa&ThBrBoe,track_1,49.0,202.627,10
3609,Oph,track_3,45.0,395.133,9
3610,Hob,track_1,53.0,122.29000002000001,8
3611,Ria,track_1,76.0,186.467,10
3612,LiTja,track_1,65.0,214.536,6
3613,AfB,track_1,55.0,197.215,10
3614,ACC,track_4,78.0,214.667,9
3615,SaHadrit,track_12,16.0,207.907,10
3616,AGCl,track_1,57.0,182.513,6
3617,LaCo,track_1,42.0,317.191,9
3618,Ech,track_1,34.0,231.462,9
3619,Bem,track_1,47.0,265.44,9
3620,Out,track_2,63.0,304.227,6
3621,MoPezshe,track_12,19.0,235.933,10
3622,BiCha,track_1,51.0,245.71399998,8
3623,SeItOf,track_1,52.0,179.685,10
3624,PoMag,track_1,36.0,331.213,9
3625,BL,track_1,27.0,282.043,9
3626,SeOfThMo,track_1,21.0,340.87,9
3627,ClFrAc,track_1,26.0,287.143,10
3628,SnWhBl,track_1,39.0,456.467,9
3629,Anr,track_2,50.0,301.053,9
3630,MaCa,track_1,37.0,249.19999998,8
3631,MuVyj,track_1,20.0,261.85300002,4
3632,TaBaZaKh,track_1,53.0,237.05200002,4
3633,Esh,track_1,27.0,328.8,9
3634,Zon,track_1,33.0,386.553,9
3635,LeWa,track_1,41.0,215.213,10
3636,DeSn,track_1,25.0,228.88,9
3637,DeLep,track_1,52.0,283.186,9
3638,LaLo,track_1,45.0,172.143,10
3639,MaSaHia,track_1,35.0,183.0,6
3640,Wee,track_22,,287.4,10
3641,Mea,track_14,69.0,323.933,9
3642,GeDuteta,track_3,9.0,173.56000002,4
3643,ThFe,track_1,55.0,247.507,10
3644,BaBosckstreet,track_28,38.0,202.293,10
3645,AmBaShKaNeSiSiPaSaWaReRaKa,track_1,8.0,1122.5869998,4
3646,ToGr,track_1,69.0,189.995,10
3647,ItLeiay,track_19,47.0,194.83,10
3648,LaMaKiKum,track_1,29.0,341.91700002,4
3649,CoGra,track_1,77.0,183.07,10
3650,Guu,track_1,57.0,279.64,6
3651,Hac,track_1,42.0,247.229,9
3652,ThNoB.,track_1,78.0,229.827,6
3653,ToGre,track_1,81.0,226.268,10
3654,Hao,track_1,40.0,289.52,9
3655,NiWae,track_1,31.0,172.507,10
3656,SaCo,track_1,84.0,161.613,10
3657,GeDuteta,track_4,21.0,249.04000002,4
3658,PaGr,track_1,32.0,126.667,6
3659,HaNahdag,track_13,34.0,252.107,6
3660,HoCh,track_1,72.0,244.92,10
3661,ZeBenh,track_1,26.0,310.773,10
3662,Bor,track_1,25.0,554.613,9
3663,DDoEubl,track_1,41.0,193.707,6
3664,LAY,track_3,77.0,208.6000002,10
3665,Wea,track_1,50.0,184.459,10
3666,BlSat,track_1,77.0,168.44,9
3667,AuBuRedrn,track_1,32.0,288.875,9
3668,VaHae,track_1,79.0,241.6,9
3669,MAV,track_1,49.0,225.354,6
3670,LiRih,track_1,24.0,138.147,10
3671,HaKaKr,track_1,45.0,347.59999998,4
3672,SaGa,track_1,24.0,495.36,10
3673,MoPezshe,track_13,28.0,199.472,10
3674,Gry,track_1,49.0,196.364,10
3675,Nor,track_1,28.0,327.985,9
3676,JuWRDice,track_1,84.0,205.485,10
3677,AgFr,track_1,52.0,214.667,9
3678,ShAm,track_1,51.0,340.693,6
3679,LuKe,track_1,58.0,179.372,6
3680,BaBosckstreet,track_29,34.0,218.17300002,10
3681,Tec,track_1,48.0,312.789,9
3682,ViofthSto,track_1,46.0,237.474,9
3683,3TE,track_1,37.0,220.587,9
3684,Nal,track_1,1.0,154.458,10
3685,ThBop,track_1,16.0,175.307,10
3686,Heg,track_1,44.0,327.147,8
3687,MiPos,track_1,75.0,196.81300002,10
3688,LaMarta,track_6,9.0,371.46100002000003,4
3689,Moe,track_1,45.0,274.528,9
3690,ILE,track_1,73.0,251.831,10
3691,MoPezshe,track_14,30.0,226.933,10
3692,RoChr,track_1,43.0,296.173,9
3693,R√,track_1,42.0,489.411,9
3694,NaCh,track_1,13.0,216.84,4
3695,HeAtLa,track_1,43.0,162.617,10
3696,Shd,track_1,53.0,185.955,10
3697,Paa,track_3,56.0,345.733,9
3698,Con,track_4,49.0,225.333,6
3699,Kon,track_2,55.0,270.96,9
3700,AvTa,track_1,43.0,193.548,10
3701,RuThJe,track_1,61.0,183.827,6
3702,FrPoFrGrAlTh,track_1,35.0,382.69300002,8
3703,PaYo,track_1,29.0,424.14799998,10
3704,Sub,track_1,21.0,274.489,6
3705,R3H,track_1,41.0,149.167,10
3706,Lav,track_1,46.0,187.333,10
3707,FrRid,track_1,48.0,199.535,10
3708,ThLoIsl,track_1,59.0,187.747,10
3709,Sha,track_2,4.0,232.39999998000002,4
3710,PaRo,track_1,66.0,234.467,9
3711,JaGo,track_1,53.0,151.686,10
3712,Wee,track_23,,238.93300001999998,10
3713,HaNahdag,track_14,42.0,242.16,6
3714,Who,track_1,34.0,282.867,6
3715,PiHa,track_1,18.0,228.493,10
3716,ThVeEn,track_1,31.0,240.24,9
3717,NaDet,track_1,41.0,158.2,9
3718,KuRe,track_1,58.0,172.389,6
3719,CoPie,track_1,27.0,195.779,10
3720,Kyg,track_1,79.0,196.678,10
3721,BRE,track_1,43.0,255.195,10
3722,TrdeMo,track_1,44.0,255.348,9
3723,Sko,track_1,38.0,296.471,9
3724,C.,track_1,2.0,212.093,6
3725,ItLeiay,track_20,48.0,185.64,10
3726,ArPäEnChOrNiSh,track_1,,300.36,8
3727,DoCatja,track_3,86.0,210.5599998,10
3728,FlWr,track_1,32.0,322.062,9
3729,Muh,track_8,36.0,269.33299998,4
3730,MaDeynna,track_1,4.0,239.44000002,4
3731,ThPha,track_1,69.0,303.493,6
3732,LoGra,track_1,,199.996,10
3733,Di&ThOlGa,track_1,50.0,297.227,9
3734,ShSho,track_1,53.0,255.093,6
3735,MoAzKaKr,track_1,36.0,433.93300002,4
3736,Bar,track_1,45.0,334.973,9
3737,Poi,track_1,68.0,224.867,9
3738,VaSiAnLeSiAv,track_1,,255.96,8
3739,Ghs,track_2,21.0,210.862,6
3740,IdAmian,track_3,34.0,208.587,10
3741,WHO,track_1,58.0,171.809,10
3742,AsEvUno,track_1,42.0,216.211,9
3743,Vis,track_1,48.0,160.907,10
3744,ThBam,track_1,41.0,217.173,10
3745,HaBeArinnan,track_6,43.0,234.923,10
3746,Onp,track_1,73.0,208.107,10
3747,VI,track_1,38.0,201.575,10
3748,TiIr,track_1,20.0,252.667,6
3749,SoNiRoKuRa,track_1,47.0,632.9599998,4
3750,NoAl,track_1,35.0,167.213,10
3751,ChGr,track_1,48.0,242.535,9
3752,GeEzr,track_1,68.0,196.4,10
3753,DN,track_1,80.0,219.147,10
3754,BuWit,track_1,32.0,325.846,9
3755,ArGrn,track_1,89.0,172.325,10
3756,CaCaor,track_1,30.0,217.64,10
3757,Mea,track_15,59.0,279.173,9
3758,OlRooi,track_1,50.0,163.587,10
3759,RoBa&DJEZRo,track_1,56.0,301.893,6
3760,Vul,track_1,56.0,177.792,10
3761,JaCu,track_1,51.0,198.89,10
3762,UnThAr,track_1,42.0,404.093,9
3763,ArFrl,track_1,56.0,193.573,6
3764,Grm,track_1,33.0,247.412,9
3765,AnSa,track_1,40.0,304.865,9
3766,StVi,track_1,59.0,183.88,10
3767,San,track_2,51.0,242.573,9
3768,BuFoMyVa,track_1,64.0,348.387,9
3769,WeThTri,track_1,43.0,158.60800002000002,8
3770,Wee,track_24,,259.39999998,10
3771,BePor,track_1,90.0,122.77300002,10
3772,Ruì,track_1,48.0,167.88,6
3773,MoBeAri,track_1,40.0,186.928,10
3774,Orc,track_1,46.0,185.833,9
3775,Hey,track_1,38.0,252.0,9
3776,FlJa,track_1,44.0,217.6,9
3777,DeKed,track_1,62.0,294.0,10
3778,HO,track_1,35.0,185.187,9
3779,Foc,track_1,59.0,328.766,10
3780,JaJoh,track_1,75.0,207.68,10
3781,PoGlo,track_1,40.0,178.776,6
3782,St-,track_1,45.0,161.893,9
3783,Vas,track_1,38.0,383.16,9
3784,DaSar,track_1,34.0,388.624,9
3785,Dre,track_5,83.0,298.941,10
3786,Hep,track_1,29.0,295.507,9
3787,EnMoRaGrJuRi,track_1,42.0,163.51000002,8
3788,PyPr,track_1,37.0,146.73,6
3789,DaofJun,track_1,33.0,252.927,9
3790,ThGr,track_1,40.0,184.893,10
3791,Drs,track_1,41.0,198.267,9
3792,NiTa,track_1,38.0,238.005,10
3793,Coy,track_1,82.0,295.533,10
3794,FeEi,track_1,42.0,160.72000002,8
3795,JoTaNiBeLoPhOrAnLi,track_1,,407.80000002,8
3796,PoGlo,track_2,74.0,116.256,6
3797,EdBeZannen,track_6,44.0,262.5,10
3798,AlMu,track_1,53.0,297.307,10
3799,MiLe,track_1,47.0,185.74999997999998,8
3800,Ben,track_1,68.0,192.587,10
3801,MoPezshe,track_15,25.0,260.458,10
3802,MoPezshe,track_16,23.0,234.0,10
3803,DuBo,track_1,21.0,316.93,9
3804,ThPiTh,track_1,37.0,275.856,9
3805,Wee,track_25,,235.62700002,10
3806,Ame,track_1,33.0,138.893,9
3807,Mea,track_16,67.0,417.227,9
3808,LoGo,track_1,40.0,145.2,10
3809,JiJ,track_1,34.0,177.64,6
3810,Deu,track_1,32.0,197.04,9
3811,EsDe,track_1,49.0,147.94699998000002,8
3812,10,track_1,18.0,146.756,6
3813,DuAhndu,track_17,14.0,175.667,10
3814,DaFi,track_1,39.0,218.92399998,8
3815,ReLiRajf,track_1,40.0,206.759,6
3816,Rea,track_1,42.0,291.389,10
3817,BoBur,track_1,73.0,212.86099998,10
3818,JDGl,track_1,26.0,167.603,10
3819,Taa,track_1,39.0,333.893,9
3820,ShOfNu,track_1,30.0,336.75,9
3821,ArFri,track_1,46.0,237.067,6
3822,Hi,track_1,41.0,151.898,10
3823,DuAhndu,track_18,24.0,198.36,10
3824,Ro&thSer,track_1,75.0,159.293,10
3825,FrDeEnChOrBeBr,track_1,13.0,168.36,8
3826,Shc,track_1,24.0,351.506,9
3827,DmShShKaCiOfBiSyOrMiGr,track_1,37.0,303.37099997999997,8
3828,KuBl,track_1,47.0,469.267,6
3829,Po50,track_1,53.0,194.173,9
3830,UnMa,track_1,68.0,181.015,10
3831,GA,track_1,43.0,447.681,9
3832,ChBa,track_1,35.0,284.867,6
3833,RiPr,track_1,22.0,101.773,6
3834,WuW,track_1,26.0,431.253,9
3835,LiPepl,track_1,84.0,142.0,6
3836,MoRaihammed,track_3,1.0,129.46699998,4
3837,WaupFr,track_1,31.0,263.987,9
3838,ILN,track_1,74.0,165.779,6
3839,21Saa,track_1,71.0,177.28,6
3840,SaHadrit,track_13,35.0,307.187,10
3841,A.RaS.P.BaK.S.Chi,track_1,56.0,320.013,4
3842,Sia,track_4,65.0,202.213,10
3843,ArDe,track_1,61.0,298.773,6
3844,MaSh,track_1,43.0,427.43200002,8
3845,BaBosckstreet,track_30,43.0,244.03999997999998,10
3846,Wad,track_1,45.0,616.08,9
3847,FeLi,track_1,37.0,194.973,10
3848,PrtoME,track_1,32.0,241.44,9
3849,Cee,track_1,61.0,219.44,10
3850,DaThFu,track_1,47.0,334.375,6
3851,AnDvRuKeMuPhOr,track_1,22.0,270.867,8
3852,MaKaMaUd,track_1,20.0,173.62699998,4
3853,EdBeZannen,track_7,34.0,176.933,10
3854,ABoWidaHo,track_1,,205.702,6
3855,MaMon,track_1,44.0,215.92,6
3856,SkRow,track_1,,235.067,9
3857,ShSi,track_1,15.0,354.33299999999997,4
3858,LiBiz,track_1,75.0,213.76,9
3859,LoSuc,track_1,41.0,163.5,8
3860,PS,track_1,72.0,219.493,10
3861,DaHo,track_1,45.0,228.92,9
3862,ThJaCu,track_1,48.0,221.87500002,8
3863,Dre,track_6,80.0,247.059,10
3864,PadaGu,track_1,57.0,257.063,6
3865,AuBuRedrns,track_1,46.0,248.453,9
3866,CoOra,track_1,46.0,227.981,9
3867,Roi,track_1,17.0,194.356,6
3868,Imm,track_1,32.0,265.808,9
3869,BrSpsitney,track_21,67.0,212.10700002000002,10
3870,ThKiLAO,track_1,73.0,195.268,6
3871,ThFo,track_1,38.0,165.323,10
3872,Evg,track_1,49.0,349.747,9
3873,DEMO,track_1,41.0,210.24,9
3874,RiDu,track_1,42.0,138.613,6
3875,Rus,track_4,34.0,184.0,6
3876,JoReBrMe,track_1,47.0,1004.6269998,8
3877,Pi,track_1,75.0,93.97,10
3878,Rab,track_1,62.0,282.013,9
3879,34a,track_1,82.0,180.139,10
3880,Ihs,track_1,34.0,293.173,9
3881,BlBan,track_1,61.0,186.66499998,8
3882,OmAdmer,track_28,30.0,216.853,10
3883,GhIri,track_1,32.0,226.32,9
3884,ya,track_1,51.0,149.647,6
3885,MaDeAsBhSuMaS.D.BaMoRa,track_1,13.0,708.2200002,4
3886,DaTom,track_1,28.0,233.111,9
3887,lagl,track_1,22.0,183.605,10
3888,CaFo,track_1,35.0,281.733,9
3889,CaSu,track_1,41.0,608.253,9
3890,SpGee,track_1,37.0,293.733,6
3891,PoRo,track_1,65.0,309.986,10
3892,Jut,track_1,31.0,272.787,6
3893,UsMa,track_1,,178.09300002,4
3894,EvWi,track_1,45.0,219.31399998,8
3895,MaP,track_1,50.0,308.973,6
3896,Frag,track_1,42.0,204.878,10
3897,EaCh,track_1,72.0,242.733,10
3898,bra,track_1,61.0,157.903,6
3899,DaOfAs,track_1,39.0,230.5,9
3900,ItLeiay,track_21,29.0,220.0,10
3901,MI,track_1,69.0,187.733,10
3902,DeOrAl,track_1,72.0,195.147,10
3903,NaGontha,track_1,26.0,211.147,10
3904,Mal,track_1,47.0,150.0,10
3905,2F,track_1,39.0,188.4,6
3906,Ze,track_1,48.0,290.795,9
3907,HaNe,track_1,49.0,229.427,10
3908,WhZom,track_1,66.0,234.08,9
3909,DiPeo,track_1,50.0,245.827,6
3910,Fol,track_1,29.0,222.703,10
3911,S-,track_1,19.0,243.714,6
3912,42Dug,track_3,,173.494,6
3913,RoKuRa,track_1,47.0,458.69299998,4
3914,Stm,track_1,80.0,206.067,10
3915,AnApt,track_1,33.0,339.253,9
3916,CaSaGaScMaSyOrMaSo,track_1,35.0,384.91999998,8
3917,SyEs,track_1,57.0,177.92,10
3918,EdShn,track_1,86.0,263.4,10
3919,RoWil,track_1,67.0,262.0,10
3920,DaNy,track_1,42.0,266.493,9
3921,JaKuSan,track_1,43.0,414.55999998,4
3922,ke,track_1,76.0,166.023,10
3923,NuGa,track_1,32.0,303.333,10
3924,HaBeArinnan,track_7,33.0,240.732,10
3925,Eq,track_1,50.0,277.417,9
3926,Vil,track_1,65.0,219.093,10
3927,Meh,track_5,50.0,274.587,9
3928,OcMon,track_1,42.0,91.0,9
3929,OmAdmer,track_29,46.0,220.253,10
3930,SaHadrit,track_14,23.0,185.147,10
3931,Ase,track_1,38.0,266.92,9
3932,IdRai,track_1,43.0,215.192,10
3933,SmMo,track_1,66.0,207.787,10
3934,ThDeWePraa,track_1,51.0,243.6,9
3935,EyGonal,track_25,29.0,230.573,10
3936,AsBhMoRaf,track_1,25.0,287.83999998,4
3937,ItKal,track_1,26.0,229.733,10
3938,Coy,track_2,75.0,263.787,10
3939,BaKi,track_1,22.0,204.629,9
3940,ZXXL,track_1,27.0,292.962,6
3941,EyGonal,track_26,45.0,204.217,10
3942,Lid,track_1,53.0,235.413,9
3943,San,track_3,68.0,206.547,9
3944,Goa,track_3,52.0,594.213,9
3945,HaNahdag,track_15,25.0,223.56,6
3946,Soc,track_1,55.0,227.379,9
3947,TeNu,track_1,46.0,289.307,9
3948,Nas,track_2,66.0,293.973,6
3949,Ran,track_3,62.0,301.853,9
3950,TaVee,track_1,31.0,165.533,10
3951,BlThg,track_1,39.0,178.086,6
3952,DJMeh,track_1,27.0,205.601,6
3953,KiCud,track_1,79.0,174.96,6
3954,DaSu,track_1,58.0,205.056,6
3955,car,track_1,79.0,135.878,6
3956,BrDe,track_1,54.0,268.44,10
3957,Meh,track_6,39.0,183.36,9
3958,RiBr,track_1,62.0,194.24,6
3959,Chu,track_1,63.0,278.779,10
3960,TrScHV,track_1,88.0,162.8029998,10
3961,SlSu,track_1,38.0,316.777,9
3962,M√Cre∂,track_1,63.0,249.013,9
3963,Sno,track_1,46.0,232.427,9
3964,MiMeari,track_10,15.0,171.633,10
3965,ThKn,track_1,73.0,295.4,10
3966,CeCee,track_1,76.0,150.664,6
3967,DeToPr,track_1,44.0,362.029,9
3968,Eci,track_1,55.0,191.67,9
3969,Sot,track_1,28.0,207.8,9
3970,IrMan,track_1,72.0,252.733,9
3971,LiVa,track_1,46.0,212.011,10
3972,Sad,track_1,27.0,280.74400002,10
3973,RITHMU,track_1,28.0,178.091,10
3974,TrDad,track_1,54.0,226.16,6
3975,BlLaSo,track_1,62.0,196.04,9
3976,NeGre,track_1,54.0,220.01899998000002,8
3977,Oll,track_1,54.0,165.232,6
3978,Dat,track_1,36.0,306.88,9
3979,OmAdmer,track_30,43.0,218.698,10
3980,LiNaXsl,track_2,100.0,137.876,10
3981,EC,track_1,23.0,205.333,10
3982,JoSeBaDmSiOrofthSwDalePa,track_1,29.0,145.12000002000002,8
3983,MoMat,track_1,47.0,392.0,9
3984,JeGr,track_1,39.0,313.667,6
3985,RoZoe,track_1,48.0,215.938,9
3986,KaF,track_1,45.0,206.43,6
3987,ItLeiay,track_22,30.0,185.0,10
3988,IButhSk,track_1,39.0,219.324,9
3989,MoRaihammed,track_5,7.0,336.96,4
3990,ni,track_1,46.0,192.453,10
3991,Wiy,track_1,12.0,174.48,6
3992,Goh,track_1,36.0,157.493,6
3993,LBKe,track_1,43.0,187.847,6
3994,Oul,track_1,43.0,186.535,9
3995,Mee,track_3,42.0,277.04,9
3996,AsDo,track_1,27.0,205.776,6
3997,YuFu,track_1,38.0,164.067,6
3998,Non,track_1,58.0,273.067,9
3999,Exe,track_1,40.0,368.84,9
4000,RaThRe,track_1,46.0,217.173,9
4001,TwSi,track_1,2.0,198.8,9
4002,Mii,track_1,42.0,196.536,10
4003,KIR,track_1,51.0,277.595,10
4004,Wy,track_1,45.0,173.147,6
4005,HaBa,track_1,49.0,178.361,6
4006,PoPay,track_1,34.0,130.542,6
4007,RuThJew,track_1,62.0,195.24,6
4008,YaRe,track_1,44.0,204.524,10
4009,100,track_1,35.0,436.333,9
4010,B√,track_1,84.0,218.107,10
4011,OuHoOuHo,track_1,45.0,210.841,9
4012,KaKrChHeSa,track_1,25.0,290.24699999999996,4
4013,TOL,track_9,68.0,306.853,9
4014,Adl,track_1,2.0,232.20000000000002,10
4015,DuAhndu,track_19,40.0,253.373,10
4016,FiGer,track_1,18.0,197.221,6
4017,AsTh,track_1,51.0,272.02099998,8
4018,YuBaTat,track_1,66.0,142.176,6
4019,WaofJe,track_1,44.0,228.72,9
4020,Eld,track_12,24.0,229.292,10
4021,JoGar,track_1,32.0,222.169,9
4022,Du,track_1,68.0,219.92,10
4023,RoKen,track_1,52.0,144.0,6
4024,YG,track_4,,134.686,6
4025,RuRy,track_1,48.0,261.707,6
4026,SaAs,track_1,41.0,272.418,9
4027,Pae,track_2,35.0,221.996,10
4028,Dir,track_1,76.0,279.213,9
4029,HaBeArinnan,track_8,36.0,210.233,10
4030,PoSmep,track_2,66.0,145.00000020000002,10
4031,JuWo,track_1,30.0,123.28,10
4032,KiKurshore,track_6,17.0,194.10700002,4
4033,Ped,track_9,32.0,197.83,6
4034,YuDanval,track_6,47.0,218.146,10
4035,LiBay,track_1,78.0,181.929,6
4036,Th69Eye,track_1,42.0,208.867,9
4037,HaNahdag,track_17,33.0,247.133,6
4038,BaStBaGi,track_1,31.0,272.46700002,10
4039,SaAr,track_1,43.0,169.034,10
4040,Gai,track_1,63.0,156.0,10
4041,DaEv,track_1,56.0,153.78499997999998,8
4042,EdWh,track_1,76.0,195.359,10
4043,StX,track_1,43.0,251.6,9
4044,D-Eu,track_1,77.0,225.906,6
4045,AySt,track_1,55.0,169.4,10
4046,AbHa,track_1,41.0,217.12999998,8
4047,Tap,track_1,59.0,189.2,9
4048,EdShn,track_2,80.0,197.867,10
4049,Lee,track_1,54.0,170.733,6
4050,HaStl,track_1,90.0,174.0,10
4051,OvSul,track_1,30.0,240.0,9
4052,ToBmm,track_1,28.0,169.624,6
4053,AgThCu,track_1,64.0,197.209,10
4054,GH,track_1,45.0,235.187,9
4055,DeLaSo,track_1,50.0,254.929,6
4056,Arl,track_1,45.0,193.875,10
4057,JaArrm,track_1,76.0,212.72,10
4058,HaNahdag,track_18,36.0,262.893,6
4059,Vek,track_1,38.0,375.625,9
4060,Swy,track_1,25.0,200.772,6
4061,Dus,track_1,57.0,154.225,6
4062,LeZe,track_1,77.0,146.25,9
4063,TiWh,track_1,60.0,129.505,6
4064,YaDo,track_1,3.0,194.0,10
4065,WuCln,track_1,66.0,216.133,6
4066,AUR,track_1,46.0,259.8,10
4067,RiHoQu,track_1,44.0,182.303,6
4068,Lus,track_1,71.0,175.2,10
4069,BrDic,track_1,43.0,228.16,9
4070,Tot,track_1,21.0,182.0,10
4071,BiJa,track_1,52.0,189.0,6
4072,Enc,track_1,46.0,163.237,6
4073,Qo,track_1,34.0,147.2,9
4074,ZaWy,track_1,50.0,276.4,9
4075,FR,track_1,59.0,210.779,6
4076,JaGa,track_1,33.0,219.19,10
4077,BaJe,track_1,15.0,210.667,10
4078,RaCa,track_1,40.0,158.988,10
4079,ThWoMo,track_1,27.0,255.427,9
4080,dh,track_1,85.0,171.7429998,10
4081,SkRowi,track_1,48.0,324.307,9
4082,MaK.He,track_1,45.0,179.295,9
4083,MoYoneyb,track_1,77.0,122.729,6
4084,EdBeZannen,track_9,46.0,189.429,10
4085,ChKa,track_1,32.0,330.481,9
4086,Ze&Ar,track_1,38.0,228.554,9
4087,Hay,track_1,40.0,200.388,10
4088,Pay,track_1,50.0,120.713,6
4089,Oli,track_1,44.0,183.165,10
4090,EfGo,track_1,35.0,202.6,10
4091,BrDik,track_1,61.0,384.013,9
4092,AmFr,track_1,51.0,284.16600000000005,8
4093,DaMaMi,track_1,44.0,301.034,9
4094,MaDeTr,track_1,27.0,257.8,10
4095,Cat,track_1,52.0,217.815,9
4096,JaMi,track_1,84.0,158.5939998,10
4097,BaBosckstreet,track_31,39.0,244.85299998,10
4098,KiKurshore,track_7,18.0,268.09300002,4
4099,JuBib,track_1,89.0,170.813,10
4100,LuEi,track_1,,292.62700002,8
4101,Hee,track_1,34.0,278.027,9
4102,ZoWes,track_1,78.0,230.88,10
4103,ThBab,track_1,41.0,211.347,10
4104,DoCatja,track_4,92.0,226.987,10
4105,◊û◊,track_1,42.0,181.89,10
4106,EaDa,track_1,23.0,178.4,10
4107,EnEa,track_1,32.0,204.0,9
4108,ThLui,track_1,28.0,213.213,10
4109,Eld,track_13,42.0,214.884,10
4110,TotothSt,track_1,19.0,640.25,9
4111,SaTr,track_1,56.0,184.87800000000001,8
4112,MaLim,track_1,45.0,159.219,8
4113,LuvaBeCuCa,track_1,22.0,181.26700001999998,8
4114,Mur,track_1,42.0,196.547,9
4115,Cae,track_2,64.0,179.653,10
4116,KAM,track_1,3.0,183.013,6
4117,RaPlkvid,track_4,28.0,197.213,6
4118,DULOC,track_1,80.0,191.209,6
4119,OnPoNe,track_1,45.0,213.18,10
4120,LaofGodmb,track_1,65.0,230.127,9
4121,BaQunb,track_1,53.0,218.053,10
4122,RaBaSiDrElMal,track_1,25.0,313.08,8
4123,Stl,track_1,32.0,197.289,10
4124,InDe,track_1,36.0,211.707,9
4125,Ele,track_3,42.0,355.88,9
4126,FiHoJo,track_1,44.0,214.6,9
4127,OmAdmer,track_31,38.0,194.707,10
4128,OM,track_1,43.0,251.107,9
4129,Beh,track_2,,201.813,9
4130,IdAmian,track_4,45.0,259.067,10
4131,IDK,track_1,72.0,174.585,6
4132,VaHan,track_1,79.0,241.6,10
4133,Lel,track_1,54.0,205.48,6
4134,AsRo,track_1,45.0,152.227,6
4135,Kyo,track_1,73.0,211.362,10
4136,JuPrs,track_1,64.0,210.133,9
4137,JaRos,track_1,48.0,255.75,8
4138,BoDo,track_1,20.0,240.279,9
4139,Lou,track_1,68.0,216.1159998,10
4140,Ethpro,track_1,32.0,117.2,6
4141,MoPezshe,track_18,31.0,224.793,10
4142,JUB,track_1,26.0,185.438,10
4143,139,track_1,32.0,250.507,9
4144,MoLo,track_1,47.0,222.84,6
4145,DJSn,track_1,73.0,213.733,10
4146,Mio,track_1,72.0,304.041,6
4147,Bay,track_1,48.0,516.267,9
4148,ReBa,track_1,36.0,204.253,10
4149,LIO,track_1,38.0,235.5,9
4150,NoFal,track_1,32.0,188.116,10
4151,AnApr,track_1,24.0,365.867,9
4152,ItLeiay,track_23,29.0,230.93,10
4153,FrCr,track_1,38.0,339.707,9
4154,Loo,track_1,49.0,165.693,6
4155,MoPezshe,track_19,22.0,220.413,10
4156,Spo,track_1,55.0,128.832,6
